inventory_id,product_id,warehouse_id,stock_on_hand,stock_reserved,available_stock,last_updated
INV013805,PRD06774,WH043,1434,359,1075,11/13/2025
INV013806,PRD09240,WH030,9869,2823,7046,3/22/2026
INV013807,PRD03779,WH013,4186,165,4021,9/2/2025
INV013808,PRD06546,WH021,3953,724,3229,2/18/2026
INV013809,PRD00939,WH001,4262,1592,2670,6/1/2026
INV013810,PRD07879,WH035,9582,1566,8016,2/13/2026
INV013811,PRD07644,WH047,4124,956,3168,8/19/2025
INV013812,PRD01587,WH028,1812,68,1744,4/16/2026
INV013813,PRD05963,WH039,9459,199,9260,9/11/2025
INV013814,PRD03096,WH047,8640,348,8292,10/28/2025
INV013815,PRD03107,WH029,3070,1114,1956,4/30/2026
INV013816,PRD09885,WH022,7520,1561,5959,6/10/2026
INV013817,PRD02218,WH022,1129,23,1106,6/12/2026
INV013818,PRD08381,WH028,8992,1176,7816,12/30/2025
INV013819,PRD05739,WH013,9052,470,8582,12/8/2025
INV013820,PRD05809,WH042,5551,2129,3422,6/20/2025
INV013821,PRD03800,WH031,2752,906,1846,3/25/2026
INV013822,PRD08612,WH021,1972,713,1259,8/3/2025
INV013823,PRD02019,WH008,4443,1135,3308,11/7/2025
INV013824,PRD09839,WH030,5825,2155,3670,2/17/2026
INV013825,PRD06461,WH029,6198,512,5686,5/26/2026
INV013826,PRD02151,WH009,806,265,541,1/10/2026
INV013827,PRD05282,WH003,1179,366,813,7/8/2025
INV013828,PRD01670,WH006,9900,3884,6016,10/19/2025
INV013829,PRD05163,WH010,5908,2346,3562,11/24/2025
INV013830,PRD07441,WH014,4535,121,4414,7/23/2025
INV013831,PRD04903,WH041,9286,422,8864,4/15/2026
INV013832,PRD05137,WH024,1690,205,1485,10/3/2025
INV013833,PRD01650,WH035,972,107,865,12/25/2025
INV013834,PRD09654,WH013,1469,128,1341,6/27/2025
INV013835,PRD04802,WH006,5624,1687,3937,3/27/2026
INV013836,PRD09934,WH033,9183,447,8736,4/27/2026
INV013837,PRD01451,WH043,8352,141,8211,4/7/2026
INV013838,PRD09622,WH042,3720,566,3154,2/26/2026
INV013839,PRD00383,WH029,8602,1780,6822,4/10/2026
INV013840,PRD04639,WH007,416,121,295,7/17/2025
INV013841,PRD04970,WH041,8531,1202,7329,9/10/2025
INV013842,PRD05687,WH050,2489,205,2284,2/3/2026
INV013843,PRD09753,WH006,5852,148,5704,5/27/2026
INV013844,PRD09570,WH048,7109,1551,5558,7/2/2025
INV013845,PRD06830,WH004,6408,2482,3926,1/1/2026
INV013846,PRD06763,WH010,460,109,351,1/13/2026
INV013847,PRD04832,WH037,168,43,125,9/20/2025
INV013848,PRD00329,WH039,7845,287,7558,10/8/2025
INV013849,PRD09435,WH028,9826,482,9344,2/6/2026
INV013850,PRD09714,WH050,6206,2025,4181,5/5/2026
INV013851,PRD09445,WH042,7576,2933,4643,1/1/2026
INV013852,PRD02319,WH036,7532,514,7018,4/30/2026
INV013853,PRD09861,WH032,181,42,139,3/2/2026
INV013854,PRD09066,WH022,4019,522,3497,8/27/2025
INV013855,PRD03531,WH042,5901,1268,4633,4/13/2026
INV013856,PRD07490,WH044,8944,348,8596,8/21/2025
INV013857,PRD06472,WH019,9364,2777,6587,3/11/2026
INV013858,PRD09371,WH012,5623,1965,3658,8/25/2025
INV013859,PRD06704,WH042,5557,38,5519,1/18/2026
INV013860,PRD00775,WH024,6750,1519,5231,8/30/2025
INV013861,PRD07205,WH005,541,180,361,5/19/2026
INV013862,PRD07014,WH049,1940,774,1166,7/18/2025
INV013863,PRD03658,WH035,4756,349,4407,4/16/2026
INV013864,PRD06547,WH013,4840,662,4178,9/29/2025
INV013865,PRD09154,WH008,9083,993,8090,1/29/2026
INV013866,PRD06575,WH031,7980,1341,6639,3/8/2026
INV013867,PRD07705,WH018,7834,2025,5809,2/22/2026
INV013868,PRD03827,WH015,5130,1482,3648,3/29/2026
INV013869,PRD09257,WH034,8390,177,8213,11/6/2025
INV013870,PRD00890,WH036,708,193,515,4/5/2026
INV013871,PRD04344,WH027,2144,526,1618,9/10/2025
INV013872,PRD02008,WH026,5977,1983,3994,3/19/2026
INV013873,PRD04997,WH022,1906,575,1331,1/22/2026
INV013874,PRD01067,WH002,5447,1801,3646,11/13/2025
INV013875,PRD05629,WH048,5552,2092,3460,9/29/2025
INV013876,PRD03606,WH049,4270,1086,3184,9/15/2025
INV013877,PRD04237,WH015,4169,603,3566,5/23/2026
INV013878,PRD02266,WH047,3888,97,3791,7/18/2025
INV013879,PRD03151,WH014,763,181,582,9/26/2025
INV013880,PRD09770,WH026,7915,936,6979,6/1/2026
INV013881,PRD06299,WH006,5132,1303,3829,5/25/2026
INV013882,PRD03857,WH001,3009,459,2550,1/9/2026
INV013883,PRD06321,WH006,5473,1439,4034,12/16/2025
INV013884,PRD01050,WH043,8325,1982,6343,10/7/2025
INV013885,PRD08631,WH020,615,158,457,11/26/2025
INV013886,PRD08098,WH030,1235,21,1214,1/7/2026
INV013887,PRD07351,WH004,5384,1037,4347,2/9/2026
INV013888,PRD03632,WH014,5416,1563,3853,8/8/2025
INV013889,PRD03940,WH042,5576,2161,3415,11/16/2025
INV013890,PRD09857,WH029,506,104,402,7/24/2025
INV013891,PRD08606,WH034,5816,1343,4473,7/10/2025
INV013892,PRD02274,WH040,2182,351,1831,12/24/2025
INV013893,PRD04237,WH008,4904,397,4507,1/18/2026
INV013894,PRD08674,WH041,4162,1537,2625,4/26/2026
INV013895,PRD00401,WH015,5327,916,4411,4/5/2026
INV013896,PRD00345,WH034,8778,1538,7240,4/8/2026
INV013897,PRD03423,WH015,8298,1587,6711,9/9/2025
INV013898,PRD06002,WH029,9794,3050,6744,7/29/2025
INV013899,PRD09332,WH017,9573,1702,7871,11/29/2025
INV013900,PRD03969,WH028,2622,227,2395,11/10/2025
INV013901,PRD00739,WH024,7946,733,7213,7/2/2025
INV013902,PRD03287,WH029,807,8,799,10/28/2025
INV013903,PRD04747,WH036,539,146,393,7/7/2025
INV013904,PRD02729,WH044,4580,642,3938,3/30/2026
INV013905,PRD01350,WH033,9720,3331,6389,10/12/2025
INV013906,PRD03822,WH044,9937,2912,7025,11/28/2025
INV013907,PRD07146,WH041,4649,1529,3120,12/20/2025
INV013908,PRD05771,WH009,2903,470,2433,5/26/2026
INV013909,PRD01580,WH026,4914,1149,3765,11/20/2025
INV013910,PRD04534,WH031,5278,459,4819,2/22/2026
INV013911,PRD05539,WH020,6877,1741,5136,9/24/2025
INV013912,PRD06292,WH012,7409,1534,5875,8/15/2025
INV013913,PRD01749,WH046,4777,810,3967,12/19/2025
INV013914,PRD04488,WH039,8434,3276,5158,4/17/2026
INV013915,PRD08734,WH037,3571,355,3216,5/27/2026
INV013916,PRD04343,WH031,7829,871,6958,2/24/2026
INV013917,PRD04906,WH024,1140,208,932,2/22/2026
INV013918,PRD04212,WH002,9823,3034,6789,6/8/2026
INV013919,PRD05169,WH021,8330,1685,6645,8/13/2025
INV013920,PRD08076,WH035,5645,79,5566,12/2/2025
INV013921,PRD01085,WH033,2530,517,2013,12/17/2025
INV013922,PRD05256,WH017,5995,1185,4810,9/19/2025
INV013923,PRD01254,WH014,8432,1039,7393,9/26/2025
INV013924,PRD03716,WH013,6033,2110,3923,10/14/2025
INV013925,PRD06525,WH027,7968,2533,5435,12/2/2025
INV013926,PRD01565,WH012,800,295,505,5/3/2026
INV013927,PRD02000,WH003,6092,2329,3763,1/5/2026
INV013928,PRD04107,WH014,4315,1291,3024,8/25/2025
INV013929,PRD01698,WH003,8438,3252,5186,4/9/2026
INV013930,PRD07718,WH043,9317,1869,7448,7/31/2025
INV013931,PRD00804,WH010,6451,827,5624,3/23/2026
INV013932,PRD04061,WH010,5553,907,4646,11/20/2025
INV013933,PRD07384,WH050,8222,1815,6407,5/9/2026
INV013934,PRD01655,WH006,5106,1987,3119,5/27/2026
INV013935,PRD01931,WH048,2607,717,1890,6/3/2026
INV013936,PRD01136,WH022,5768,2210,3558,5/1/2026
INV013937,PRD08299,WH041,5631,909,4722,11/6/2025
INV013938,PRD01382,WH025,131,3,128,7/5/2025
INV013939,PRD00495,WH027,9756,1002,8754,4/18/2026
INV013940,PRD02946,WH013,6453,193,6260,3/28/2026
INV013941,PRD02536,WH024,2053,724,1329,10/9/2025
INV013942,PRD09065,WH034,8991,2681,6310,6/19/2025
INV013943,PRD02051,WH034,1194,393,801,2/2/2026
INV013944,PRD02779,WH048,6714,1628,5086,1/13/2026
INV013945,PRD03504,WH031,7448,2499,4949,9/8/2025
INV013946,PRD04095,WH047,9069,1063,8006,10/1/2025
INV013947,PRD09315,WH011,2882,637,2245,5/24/2026
INV013948,PRD07190,WH034,2127,611,1516,12/30/2025
INV013949,PRD05159,WH014,2727,687,2040,8/31/2025
INV013950,PRD05469,WH003,5859,204,5655,1/7/2026
INV013951,PRD08276,WH033,372,112,260,4/13/2026
INV013952,PRD01233,WH024,9879,2663,7216,2/11/2026
INV013953,PRD06029,WH031,5675,945,4730,9/11/2025
INV013954,PRD06002,WH050,3713,353,3360,3/6/2026
INV013955,PRD04419,WH008,1922,127,1795,11/20/2025
INV013956,PRD06517,WH026,8891,1510,7381,9/26/2025
INV013957,PRD08688,WH013,2970,25,2945,3/20/2026
INV013958,PRD00776,WH009,5015,758,4257,3/10/2026
INV013959,PRD02911,WH014,2036,75,1961,12/13/2025
INV013960,PRD07466,WH045,3984,724,3260,11/19/2025
INV013961,PRD07194,WH020,4451,1742,2709,9/27/2025
INV013962,PRD01616,WH050,4658,542,4116,6/6/2026
INV013963,PRD02694,WH036,1671,497,1174,8/8/2025
INV013964,PRD07780,WH034,7921,2310,5611,6/12/2026
INV013965,PRD08368,WH039,1483,479,1004,9/9/2025
INV013966,PRD09124,WH040,2383,36,2347,5/23/2026
INV013967,PRD00805,WH005,4443,1607,2836,2/3/2026
INV013968,PRD02084,WH030,1363,120,1243,11/25/2025
INV013969,PRD07728,WH034,9538,607,8931,11/2/2025
INV013970,PRD03803,WH008,9060,3,9057,3/12/2026
INV013971,PRD01457,WH020,5582,1176,4406,5/14/2026
INV013972,PRD07519,WH021,732,135,597,9/6/2025
INV013973,PRD06221,WH023,1400,64,1336,1/7/2026
INV013974,PRD09547,WH028,6316,1239,5077,4/7/2026
INV013975,PRD01846,WH042,7887,1645,6242,11/10/2025
INV013976,PRD05481,WH020,1183,409,774,4/1/2026
INV013977,PRD03520,WH049,4982,1170,3812,11/9/2025
INV013978,PRD03658,WH021,9908,2716,7192,5/1/2026
INV013979,PRD05710,WH034,8984,1946,7038,5/19/2026
INV013980,PRD04514,WH021,7148,1298,5850,9/29/2025
INV013981,PRD05127,WH036,2443,437,2006,2/28/2026
INV013982,PRD02914,WH009,7220,2279,4941,3/14/2026
INV013983,PRD08829,WH010,8069,2671,5398,4/8/2026
INV013984,PRD06395,WH001,8168,3040,5128,1/3/2026
INV013985,PRD01107,WH016,4292,1192,3100,10/2/2025
INV013986,PRD00881,WH030,4014,972,3042,9/22/2025
INV013987,PRD03081,WH028,2956,680,2276,8/30/2025
INV013988,PRD00699,WH023,8550,1433,7117,1/15/2026
INV013989,PRD05857,WH050,4174,623,3551,7/4/2025
INV013990,PRD05185,WH025,3430,1235,2195,6/20/2025
INV013991,PRD06947,WH028,1460,151,1309,5/20/2026
INV013992,PRD01147,WH009,7393,1690,5703,12/6/2025
INV013993,PRD04266,WH040,7326,2133,5193,9/9/2025
INV013994,PRD01578,WH003,7084,1983,5101,2/9/2026
INV013995,PRD07488,WH044,1581,597,984,7/3/2025
INV013996,PRD02908,WH041,7477,2305,5172,8/19/2025
INV013997,PRD06497,WH033,3021,1150,1871,1/14/2026
INV013998,PRD03074,WH030,8327,2580,5747,9/8/2025
INV013999,PRD03800,WH015,3132,911,2221,12/20/2025
INV014000,PRD09141,WH036,8895,3236,5659,3/13/2026
INV014001,PRD02926,WH035,3633,412,3221,5/7/2026
INV014002,PRD09109,WH001,7424,1902,5522,4/10/2026
INV014003,PRD03759,WH017,2736,515,2221,5/3/2026
INV014004,PRD07662,WH019,5344,314,5030,7/25/2025
INV014005,PRD06105,WH011,2045,323,1722,4/23/2026
INV014006,PRD06705,WH026,5593,148,5445,6/13/2026
INV014007,PRD07282,WH009,338,48,290,4/16/2026
INV014008,PRD02418,WH028,4029,425,3604,8/31/2025
INV014009,PRD01068,WH042,4601,1215,3386,10/5/2025
INV014010,PRD08920,WH024,8828,2738,6090,2/28/2026
INV014011,PRD03282,WH027,7016,2019,4997,1/3/2026
INV014012,PRD06619,WH007,5595,146,5449,8/11/2025
INV014013,PRD03259,WH018,341,108,233,2/19/2026
INV014014,PRD00530,WH014,690,163,527,9/24/2025
INV014015,PRD07647,WH020,6919,1708,5211,5/2/2026
INV014016,PRD06762,WH037,2559,997,1562,10/11/2025
INV014017,PRD07829,WH012,5343,1102,4241,3/28/2026
INV014018,PRD05239,WH048,8413,394,8019,3/15/2026
INV014019,PRD07040,WH034,7462,2530,4932,2/24/2026
INV014020,PRD09833,WH006,258,74,184,12/6/2025
INV014021,PRD07555,WH003,9398,3385,6013,10/13/2025
INV014022,PRD03824,WH009,8703,2448,6255,7/7/2025
INV014023,PRD06329,WH003,9454,2035,7419,7/19/2025
INV014024,PRD02770,WH006,4192,950,3242,6/1/2026
INV014025,PRD02612,WH002,2890,623,2267,11/27/2025
INV014026,PRD04304,WH011,5720,533,5187,6/20/2025
INV014027,PRD09656,WH034,8382,371,8011,9/18/2025
INV014028,PRD03068,WH010,3154,562,2592,9/12/2025
INV014029,PRD00625,WH015,9507,2330,7177,1/21/2026
INV014030,PRD04364,WH042,7857,262,7595,5/12/2026
INV014031,PRD03843,WH048,9645,3287,6358,5/10/2026
INV014032,PRD04915,WH039,6649,308,6341,8/18/2025
INV014033,PRD08077,WH045,6847,181,6666,7/10/2025
INV014034,PRD03453,WH023,3840,1340,2500,5/29/2026
INV014035,PRD06290,WH034,5066,1537,3529,7/19/2025
INV014036,PRD06795,WH001,9499,2454,7045,9/9/2025
INV014037,PRD04321,WH012,6836,2660,4176,9/19/2025
INV014038,PRD07377,WH045,898,115,783,5/12/2026
INV014039,PRD03185,WH046,3459,145,3314,8/21/2025
INV014040,PRD03214,WH015,8029,1575,6454,6/19/2026
INV014041,PRD08580,WH025,536,16,520,10/12/2025
INV014042,PRD02233,WH004,574,143,431,7/9/2025
INV014043,PRD02120,WH030,3395,209,3186,5/29/2026
INV014044,PRD02522,WH048,6946,590,6356,11/17/2025
INV014045,PRD08745,WH030,4230,1452,2778,4/24/2026
INV014046,PRD07048,WH007,1038,78,960,9/23/2025
INV014047,PRD03050,WH047,8696,1400,7296,3/29/2026
INV014048,PRD01492,WH019,9089,1287,7802,12/30/2025
INV014049,PRD00923,WH010,9491,3270,6221,5/4/2026
INV014050,PRD04170,WH013,3665,992,2673,12/9/2025
INV014051,PRD06794,WH031,8599,965,7634,8/27/2025
INV014052,PRD02793,WH008,6426,1304,5122,10/29/2025
INV014053,PRD02429,WH007,6738,1822,4916,6/2/2026
INV014054,PRD02642,WH044,1252,110,1142,11/8/2025
INV014055,PRD04432,WH045,505,102,403,6/18/2026
INV014056,PRD08146,WH004,4270,1447,2823,4/9/2026
INV014057,PRD08071,WH033,3041,421,2620,4/27/2026
INV014058,PRD05808,WH021,857,164,693,9/27/2025
INV014059,PRD05787,WH039,427,65,362,2/9/2026
INV014060,PRD01416,WH017,7412,1602,5810,2/9/2026
INV014061,PRD08821,WH024,1723,450,1273,7/4/2025
INV014062,PRD06315,WH021,8655,1708,6947,8/11/2025
INV014063,PRD00594,WH038,2774,156,2618,10/31/2025
INV014064,PRD03450,WH011,5548,2145,3403,1/10/2026
INV014065,PRD02152,WH037,5832,347,5485,3/8/2026
INV014066,PRD07150,WH027,9367,494,8873,9/27/2025
INV014067,PRD00255,WH017,3868,958,2910,3/21/2026
INV014068,PRD06643,WH042,8305,1022,7283,1/15/2026
INV014069,PRD06821,WH025,8587,2571,6016,3/8/2026
INV014070,PRD08000,WH031,6484,2267,4217,3/21/2026
INV014071,PRD05015,WH012,1678,319,1359,8/24/2025
INV014072,PRD06144,WH041,6627,300,6327,7/6/2025
INV014073,PRD03689,WH031,7933,243,7690,2/11/2026
INV014074,PRD05882,WH041,4782,1515,3267,6/14/2026
INV014075,PRD08986,WH048,9541,3457,6084,9/18/2025
INV014076,PRD03274,WH024,5058,802,4256,4/5/2026
INV014077,PRD05422,WH008,439,98,341,1/29/2026
INV014078,PRD09603,WH006,3753,1070,2683,8/16/2025
INV014079,PRD09001,WH027,5175,202,4973,4/24/2026
INV014080,PRD05065,WH008,826,224,602,3/23/2026
INV014081,PRD01186,WH021,401,88,313,8/21/2025
INV014082,PRD07227,WH010,3135,737,2398,6/3/2026
INV014083,PRD03252,WH033,768,56,712,10/18/2025
INV014084,PRD01173,WH014,2084,710,1374,3/1/2026
INV014085,PRD07833,WH006,6605,786,5819,3/31/2026
INV014086,PRD07606,WH006,2526,399,2127,10/16/2025
INV014087,PRD05727,WH046,917,211,706,9/13/2025
INV014088,PRD07807,WH047,9271,1499,7772,8/21/2025
INV014089,PRD08351,WH046,8041,509,7532,2/25/2026
INV014090,PRD04962,WH013,2374,707,1667,7/11/2025
INV014091,PRD05005,WH019,9507,1234,8273,9/17/2025
INV014092,PRD00682,WH021,2259,340,1919,7/2/2025
INV014093,PRD00728,WH050,531,15,516,9/8/2025
INV014094,PRD04165,WH039,7895,2443,5452,10/18/2025
INV014095,PRD04638,WH003,6906,1960,4946,11/13/2025
INV014096,PRD03715,WH015,4999,533,4466,3/7/2026
INV014097,PRD07306,WH027,5714,1886,3828,6/19/2026
INV014098,PRD06861,WH016,1149,264,885,7/21/2025
INV014099,PRD07113,WH028,8790,2045,6745,11/8/2025
INV014100,PRD09140,WH003,8541,3251,5290,5/20/2026
INV014101,PRD02314,WH012,3729,655,3074,6/12/2026
INV014102,PRD06223,WH031,5513,1308,4205,3/22/2026
INV014103,PRD00506,WH022,4999,1786,3213,12/11/2025
INV014104,PRD04407,WH034,6790,1065,5725,2/17/2026
INV014105,PRD06527,WH033,2059,269,1790,3/26/2026
INV014106,PRD09715,WH021,1485,88,1397,8/7/2025
INV014107,PRD04852,WH041,208,40,168,12/2/2025
INV014108,PRD09842,WH048,1676,431,1245,7/30/2025
INV014109,PRD03775,WH026,4452,783,3669,2/26/2026
INV014110,PRD03402,WH019,7816,1512,6304,9/19/2025
INV014111,PRD02653,WH040,3121,409,2712,1/21/2026
INV014112,PRD00565,WH009,5424,1047,4377,7/22/2025
INV014113,PRD00931,WH019,1753,135,1618,10/16/2025
INV014114,PRD00465,WH045,5171,1623,3548,3/29/2026
INV014115,PRD00244,WH050,9570,1624,7946,7/19/2025
INV014116,PRD03360,WH030,1913,708,1205,8/15/2025
INV014117,PRD01097,WH041,4415,1751,2664,1/18/2026
INV014118,PRD05724,WH014,4803,1038,3765,11/20/2025
INV014119,PRD05020,WH023,9925,3269,6656,8/23/2025
INV014120,PRD09536,WH008,2417,841,1576,10/17/2025
INV014121,PRD03361,WH002,6930,2601,4329,9/3/2025
INV014122,PRD07514,WH014,8585,2109,6476,4/6/2026
INV014123,PRD06503,WH047,2780,1084,1696,7/11/2025
INV014124,PRD07539,WH042,2619,914,1705,8/18/2025
INV014125,PRD00195,WH032,7676,506,7170,6/2/2026
INV014126,PRD01224,WH047,7953,139,7814,1/29/2026
INV014127,PRD05873,WH042,9813,1905,7908,5/26/2026
INV014128,PRD06345,WH012,6116,2070,4046,1/3/2026
INV014129,PRD08687,WH012,8010,1628,6382,9/1/2025
INV014130,PRD08241,WH037,7061,2700,4361,3/10/2026
INV014131,PRD05800,WH008,3024,251,2773,8/9/2025
INV014132,PRD06415,WH022,7187,765,6422,1/5/2026
INV014133,PRD06948,WH044,3314,714,2600,7/21/2025
INV014134,PRD01114,WH017,7549,1612,5937,3/20/2026
INV014135,PRD00540,WH014,6254,922,5332,9/30/2025
INV014136,PRD01920,WH004,4993,13,4980,2/18/2026
INV014137,PRD01287,WH043,7876,593,7283,12/5/2025
INV014138,PRD03169,WH044,5832,598,5234,7/24/2025
INV014139,PRD07470,WH023,763,294,469,4/19/2026
INV014140,PRD05129,WH045,9333,3161,6172,4/17/2026
INV014141,PRD01847,WH010,9148,2186,6962,9/6/2025
INV014142,PRD09806,WH023,3867,1079,2788,9/23/2025
INV014143,PRD00738,WH001,5402,975,4427,6/29/2025
INV014144,PRD09289,WH047,8490,2980,5510,11/8/2025
INV014145,PRD09053,WH011,4624,1350,3274,12/27/2025
INV014146,PRD05106,WH034,5620,553,5067,3/18/2026
INV014147,PRD06786,WH015,7116,51,7065,8/23/2025
INV014148,PRD07695,WH035,6796,538,6258,9/4/2025
INV014149,PRD05410,WH032,3366,1071,2295,10/29/2025
INV014150,PRD07657,WH024,5422,876,4546,5/15/2026
INV014151,PRD00078,WH009,9161,3013,6148,8/14/2025
INV014152,PRD05767,WH016,7935,3009,4926,4/1/2026
INV014153,PRD01582,WH001,6876,2194,4682,4/26/2026
INV014154,PRD08017,WH034,5424,1297,4127,8/2/2025
INV014155,PRD03056,WH007,6759,550,6209,6/13/2026
INV014156,PRD09913,WH003,2442,578,1864,6/13/2026
INV014157,PRD02510,WH034,3792,883,2909,5/30/2026
INV014158,PRD08599,WH037,2527,506,2021,6/10/2026
INV014159,PRD01483,WH006,4800,479,4321,1/24/2026
INV014160,PRD02987,WH025,4083,1428,2655,11/23/2025
INV014161,PRD04393,WH004,9480,2740,6740,4/28/2026
INV014162,PRD00625,WH014,9830,2566,7264,7/16/2025
INV014163,PRD00632,WH035,4110,1556,2554,12/26/2025
INV014164,PRD03277,WH016,7889,479,7410,9/4/2025
INV014165,PRD03427,WH032,7829,2677,5152,12/13/2025
INV014166,PRD09990,WH044,4690,222,4468,8/15/2025
INV014167,PRD03680,WH002,3185,254,2931,6/5/2026
INV014168,PRD02840,WH022,7717,1125,6592,5/30/2026
INV014169,PRD05463,WH033,6722,1803,4919,3/16/2026
INV014170,PRD02859,WH031,1727,170,1557,2/10/2026
INV014171,PRD03581,WH023,6299,2083,4216,2/21/2026
INV014172,PRD00410,WH006,7733,501,7232,4/7/2026
INV014173,PRD03304,WH014,5230,573,4657,7/17/2025
INV014174,PRD08423,WH024,1953,239,1714,7/28/2025
INV014175,PRD00827,WH012,2384,392,1992,8/22/2025
INV014176,PRD05849,WH045,7116,1250,5866,3/28/2026
INV014177,PRD02728,WH005,6864,2688,4176,1/13/2026
INV014178,PRD04818,WH019,6412,2144,4268,11/18/2025
INV014179,PRD09328,WH017,7857,978,6879,7/7/2025
INV014180,PRD07192,WH044,7693,1887,5806,10/12/2025
INV014181,PRD09798,WH009,3393,1150,2243,10/20/2025
INV014182,PRD01213,WH030,6128,2248,3880,10/22/2025
INV014183,PRD07187,WH034,6480,309,6171,4/20/2026
INV014184,PRD03285,WH002,5162,423,4739,2/27/2026
INV014185,PRD08876,WH022,552,109,443,11/25/2025
INV014186,PRD05772,WH025,3202,629,2573,12/19/2025
INV014187,PRD07934,WH032,9258,788,8470,8/7/2025
INV014188,PRD03451,WH036,9836,1871,7965,3/18/2026
INV014189,PRD02394,WH001,3711,451,3260,6/29/2025
INV014190,PRD00961,WH015,3761,471,3290,3/10/2026
INV014191,PRD01664,WH005,9192,1271,7921,12/27/2025
INV014192,PRD06530,WH017,2036,611,1425,2/24/2026
INV014193,PRD09885,WH031,3630,1392,2238,3/17/2026
INV014194,PRD02578,WH013,2668,654,2014,1/9/2026
INV014195,PRD02670,WH021,4150,26,4124,11/14/2025
INV014196,PRD06981,WH003,5056,376,4680,9/2/2025
INV014197,PRD08222,WH010,8775,56,8719,3/27/2026
INV014198,PRD08215,WH030,9891,3289,6602,3/15/2026
INV014199,PRD02440,WH040,3013,856,2157,5/21/2026
INV014200,PRD00404,WH041,8505,56,8449,12/6/2025
INV014201,PRD01815,WH004,8095,341,7754,3/6/2026
INV014202,PRD02725,WH016,8869,1942,6927,2/20/2026
INV014203,PRD06729,WH006,4702,1378,3324,9/11/2025
INV014204,PRD06912,WH009,5015,596,4419,5/17/2026
INV014205,PRD06924,WH034,7321,449,6872,6/17/2026
INV014206,PRD04356,WH038,485,47,438,9/26/2025
INV014207,PRD08270,WH023,5173,1088,4085,3/15/2026
INV014208,PRD02550,WH048,1421,175,1246,6/17/2026
INV014209,PRD04345,WH003,7615,1656,5959,1/19/2026
INV014210,PRD06745,WH012,3446,272,3174,7/19/2025
INV014211,PRD01769,WH018,9718,576,9142,4/12/2026
INV014212,PRD08239,WH043,9619,1915,7704,3/8/2026
INV014213,PRD01927,WH043,5646,538,5108,12/31/2025
INV014214,PRD06443,WH016,3001,782,2219,1/5/2026
INV014215,PRD07456,WH014,9109,591,8518,9/28/2025
INV014216,PRD08962,WH033,7591,856,6735,4/28/2026
INV014217,PRD07299,WH048,5554,483,5071,7/12/2025
INV014218,PRD08081,WH002,2210,516,1694,1/10/2026
INV014219,PRD02524,WH028,6605,244,6361,7/14/2025
INV014220,PRD06198,WH004,4004,428,3576,6/14/2026
INV014221,PRD06658,WH033,7739,2410,5329,12/27/2025
INV014222,PRD08476,WH036,5593,1948,3645,9/20/2025
INV014223,PRD00096,WH039,8557,1986,6571,7/21/2025
INV014224,PRD09974,WH015,7722,160,7562,3/8/2026
INV014225,PRD00694,WH027,2259,325,1934,7/30/2025
INV014226,PRD06617,WH017,7273,1622,5651,8/29/2025
INV014227,PRD09242,WH037,3881,1044,2837,4/18/2026
INV014228,PRD04071,WH049,1966,192,1774,4/20/2026
INV014229,PRD07628,WH005,2602,315,2287,2/3/2026
INV014230,PRD09807,WH038,4512,43,4469,10/18/2025
INV014231,PRD01365,WH038,8334,521,7813,7/20/2025
INV014232,PRD04948,WH010,4897,437,4460,8/26/2025
INV014233,PRD09908,WH025,8932,83,8849,6/17/2026
INV014234,PRD07893,WH006,690,77,613,4/29/2026
INV014235,PRD04584,WH042,888,273,615,11/3/2025
INV014236,PRD00108,WH025,852,285,567,3/17/2026
INV014237,PRD01875,WH028,2621,821,1800,11/18/2025
INV014238,PRD05783,WH009,2469,404,2065,6/9/2026
INV014239,PRD07691,WH025,5498,650,4848,3/6/2026
INV014240,PRD03960,WH047,1619,141,1478,10/18/2025
INV014241,PRD04910,WH038,1025,336,689,6/18/2026
INV014242,PRD01316,WH027,9884,1679,8205,7/21/2025
INV014243,PRD01100,WH028,9635,1787,7848,4/10/2026
INV014244,PRD08561,WH042,4079,1112,2967,2/26/2026
INV014245,PRD00247,WH009,6805,1901,4904,4/11/2026
INV014246,PRD00044,WH001,9111,3335,5776,3/6/2026
INV014247,PRD02879,WH049,4074,82,3992,9/19/2025
INV014248,PRD09655,WH018,4929,1177,3752,6/22/2025
INV014249,PRD07322,WH045,4263,1341,2922,7/14/2025
INV014250,PRD07869,WH021,7543,342,7201,6/6/2026
INV014251,PRD09213,WH024,7525,37,7488,4/28/2026
INV014252,PRD02288,WH033,2935,1105,1830,1/28/2026
INV014253,PRD00128,WH045,6630,1655,4975,6/8/2026
INV014254,PRD00379,WH011,3698,188,3510,8/12/2025
INV014255,PRD04988,WH036,4812,1197,3615,12/28/2025
INV014256,PRD07416,WH025,7935,2646,5289,9/30/2025
INV014257,PRD07507,WH028,3294,1248,2046,8/27/2025
INV014258,PRD04467,WH032,4802,662,4140,1/15/2026
INV014259,PRD02714,WH047,6278,222,6056,4/7/2026
INV014260,PRD06308,WH041,3279,696,2583,4/19/2026
