defect_id,product_id,supplier_id,warehouse_id,defect_type,defect_count,inspection_date,severity
DEF016100,PRD09275,SUP0258,WH047,Expired Product,114,1/28/2026,High
DEF016101,PRD01937,SUP0643,WH015,Label Error,96,5/3/2025,High
DEF016102,PRD01673,SUP0417,WH043,Expired Product,425,2/14/2024,Critical
DEF016103,PRD09377,SUP0244,WH009,Contamination,87,8/30/2024,Low
DEF016104,PRD06742,SUP0587,WH039,Broken Item,71,1/18/2026,Medium
DEF016105,PRD04109,SUP0461,WH015,Quality Failure,167,12/3/2024,High
DEF016106,PRD03491,SUP0198,WH035,Transit Damage,156,10/24/2025,Critical
DEF016107,PRD05518,SUP0246,WH029,Quality Failure,121,5/31/2026,Low
DEF016108,PRD06166,SUP0459,WH020,Expired Product,176,10/3/2025,High
DEF016109,PRD09854,SUP0259,WH030,Label Error,348,3/28/2026,Low
DEF016110,PRD09385,SUP0633,WH031,Contamination,350,10/12/2024,Low
DEF016111,PRD06978,SUP0979,WH012,Label Error,169,10/19/2024,Low
DEF016112,PRD04705,SUP0465,WH038,Quality Failure,88,7/5/2025,High
DEF016113,PRD06220,SUP0606,WH001,Broken Item,411,1/8/2026,Medium
DEF016114,PRD03009,SUP0237,WH021,Contamination,86,3/18/2023,Medium
DEF016115,PRD08386,SUP0133,WH023,Expired Product,478,4/26/2026,High
DEF016116,PRD01123,SUP0380,WH038,Transit Damage,56,3/5/2024,Medium
DEF016117,PRD02256,SUP0862,WH017,Transit Damage,134,9/14/2023,Low
DEF016118,PRD05214,SUP0599,WH020,Contamination,42,11/15/2024,High
DEF016119,PRD01825,SUP0815,WH024,Quality Failure,141,2/24/2026,Low
DEF016120,PRD03301,SUP0228,WH028,Broken Item,206,8/23/2025,High
DEF016121,PRD06309,SUP0139,WH001,Quality Failure,43,6/29/2023,High
DEF016122,PRD09793,SUP0639,WH005,Broken Item,338,7/1/2023,Low
DEF016123,PRD06308,SUP0632,WH050,Expired Product,275,2/22/2023,High
DEF016124,PRD00586,SUP0592,WH022,Packaging Damage,120,12/23/2024,Low
DEF016125,PRD03371,SUP0953,WH046,Packaging Damage,59,6/17/2023,Medium
DEF016126,PRD06254,SUP0095,WH032,Expired Product,358,9/9/2023,Low
DEF016127,PRD03792,SUP0494,WH024,Broken Item,298,7/15/2025,Medium
DEF016128,PRD06939,SUP0469,WH009,Broken Item,201,11/6/2024,Low
DEF016129,PRD02332,SUP0562,WH011,Packaging Damage,284,5/4/2025,Low
DEF016130,PRD05188,SUP0230,WH019,Quality Failure,380,3/13/2023,Medium
DEF016131,PRD08554,SUP0866,WH049,Contamination,420,11/17/2024,Low
DEF016132,PRD03712,SUP0018,WH031,Transit Damage,496,3/30/2024,Low
DEF016133,PRD01663,SUP0335,WH040,Label Error,396,8/7/2024,Medium
DEF016134,PRD06002,SUP0159,WH008,Transit Damage,429,2/10/2026,High
DEF016135,PRD07661,SUP0149,WH032,Broken Item,435,3/5/2024,Medium
DEF016136,PRD05480,SUP0189,WH013,Transit Damage,130,6/13/2023,Medium
DEF016137,PRD04840,SUP0693,WH043,Transit Damage,165,5/16/2024,Medium
DEF016138,PRD05204,SUP0721,WH011,Transit Damage,409,11/11/2024,Low
DEF016139,PRD01339,SUP0696,WH004,Quality Failure,127,11/5/2024,Medium
DEF016140,PRD00766,SUP0820,WH047,Contamination,292,10/9/2025,High
DEF016141,PRD02370,SUP0167,WH044,Expired Product,328,12/23/2023,Low
DEF016142,PRD08326,SUP0577,WH045,Transit Damage,256,3/8/2024,Medium
DEF016143,PRD07042,SUP0485,WH030,Packaging Damage,39,4/1/2026,Low
DEF016144,PRD05415,SUP0683,WH035,Transit Damage,441,2/27/2023,Low
DEF016145,PRD03174,SUP0252,WH026,Broken Item,79,9/11/2024,High
DEF016146,PRD08155,SUP0483,WH036,Contamination,471,3/4/2025,High
DEF016147,PRD06666,SUP0681,WH020,Transit Damage,290,1/17/2025,Low
DEF016148,PRD09917,SUP0204,WH041,Quality Failure,34,4/23/2023,Medium
DEF016149,PRD09507,SUP0669,WH033,Label Error,427,1/10/2024,Medium
DEF016150,PRD04181,SUP0548,WH006,Contamination,298,7/22/2023,Low
DEF016151,PRD07506,SUP0517,WH010,Contamination,254,2/27/2026,Medium
DEF016152,PRD00963,SUP0142,WH038,Contamination,153,7/22/2024,High
DEF016153,PRD00690,SUP0330,WH050,Broken Item,203,7/9/2024,Medium
DEF016154,PRD09060,SUP0739,WH003,Expired Product,293,11/26/2024,High
DEF016155,PRD07400,SUP0998,WH013,Transit Damage,369,7/12/2025,Low
DEF016156,PRD08082,SUP0461,WH036,Packaging Damage,241,10/11/2025,Low
DEF016157,PRD08315,SUP0570,WH019,Broken Item,176,10/13/2023,Medium
DEF016158,PRD07916,SUP0538,WH044,Expired Product,159,1/15/2026,Medium
DEF016159,PRD09485,SUP0638,WH030,Quality Failure,310,12/6/2023,Medium
DEF016160,PRD00220,SUP0684,WH039,Label Error,61,11/21/2024,Medium
DEF016161,PRD05454,SUP0825,WH047,Broken Item,231,3/13/2023,Low
DEF016162,PRD06820,SUP0760,WH036,Packaging Damage,122,3/27/2024,Critical
DEF016163,PRD03676,SUP0618,WH037,Transit Damage,168,5/23/2023,Medium
DEF016164,PRD03914,SUP0281,WH050,Expired Product,23,6/15/2024,Medium
DEF016165,PRD04409,SUP0151,WH029,Broken Item,9,11/6/2023,Medium
DEF016166,PRD09060,SUP0739,WH009,Expired Product,122,5/3/2025,Medium
DEF016167,PRD00107,SUP0134,WH024,Broken Item,394,7/7/2024,Low
DEF016168,PRD08222,SUP0231,WH011,Quality Failure,330,4/22/2023,Low
DEF016169,PRD00466,SUP0892,WH040,Packaging Damage,45,11/23/2024,Medium
DEF016170,PRD09843,SUP0331,WH024,Quality Failure,301,4/22/2025,Low
DEF016171,PRD07228,SUP0281,WH007,Contamination,321,6/7/2026,High
DEF016172,PRD06433,SUP0812,WH004,Broken Item,13,9/3/2023,Medium
DEF016173,PRD00573,SUP0971,WH048,Label Error,471,12/6/2023,Low
DEF016174,PRD02024,SUP0950,WH009,Contamination,301,3/9/2024,Low
DEF016175,PRD06541,SUP0234,WH027,Label Error,255,3/26/2026,High
DEF016176,PRD09554,SUP0247,WH028,Transit Damage,409,8/11/2025,High
DEF016177,PRD02261,SUP0225,WH027,Broken Item,54,2/21/2023,Medium
DEF016178,PRD09620,SUP0831,WH014,Expired Product,10,1/19/2024,Medium
DEF016179,PRD05669,SUP0406,WH022,Transit Damage,92,6/30/2023,Medium
DEF016180,PRD05491,SUP0770,WH007,Expired Product,121,9/4/2024,Critical
DEF016181,PRD05823,SUP0425,WH029,Transit Damage,291,12/28/2025,Medium
DEF016182,PRD03319,SUP0610,WH004,Transit Damage,397,9/7/2024,Low
DEF016183,PRD09726,SUP0063,WH020,Transit Damage,12,9/4/2025,Low
DEF016184,PRD08409,SUP0185,WH042,Transit Damage,496,2/22/2026,High
DEF016185,PRD07352,SUP0284,WH009,Contamination,17,6/17/2023,Medium
DEF016186,PRD04318,SUP0075,WH010,Contamination,459,9/15/2023,Medium
DEF016187,PRD08429,SUP0496,WH043,Contamination,49,1/6/2023,Low
DEF016188,PRD04602,SUP0159,WH029,Packaging Damage,317,12/3/2023,Medium
DEF016189,PRD09183,SUP0260,WH046,Transit Damage,53,1/5/2023,High
DEF016190,PRD08181,SUP0823,WH040,Contamination,207,2/20/2025,Medium
DEF016191,PRD05660,SUP0398,WH013,Contamination,216,1/24/2023,Low
DEF016192,PRD01689,SUP0533,WH033,Packaging Damage,106,2/4/2025,Low
DEF016193,PRD00593,SUP0719,WH023,Expired Product,328,11/20/2023,Low
DEF016194,PRD01253,SUP0237,WH017,Transit Damage,486,10/19/2023,Low
DEF016195,PRD04324,SUP0814,WH010,Broken Item,102,4/20/2024,Low
DEF016196,PRD04704,SUP0187,WH014,Contamination,70,7/30/2023,Low
DEF016197,PRD08629,SUP0161,WH005,Quality Failure,92,4/1/2025,Medium
DEF016198,PRD08524,SUP0967,WH001,Label Error,454,12/7/2023,Low
DEF016199,PRD01260,SUP0111,WH019,Broken Item,36,9/5/2023,Low
DEF016200,PRD06560,SUP0251,WH036,Broken Item,289,5/26/2023,Low
DEF016201,PRD00241,SUP0029,WH005,Contamination,323,11/30/2024,Low
DEF016202,PRD00441,SUP0959,WH013,Broken Item,211,10/14/2025,Medium
DEF016203,PRD03268,SUP0022,WH045,Transit Damage,443,12/22/2023,Low
DEF016204,PRD01783,SUP0887,WH009,Broken Item,436,7/2/2023,High
DEF016205,PRD05741,SUP0722,WH042,Label Error,20,5/4/2026,Low
DEF016206,PRD06271,SUP0406,WH029,Expired Product,14,12/22/2024,Low
DEF016207,PRD03560,SUP0462,WH036,Transit Damage,433,8/19/2024,High
DEF016208,PRD01324,SUP0951,WH049,Quality Failure,321,7/7/2025,High
DEF016209,PRD03604,SUP0666,WH007,Label Error,157,7/3/2025,High
DEF016210,PRD01323,SUP0829,WH008,Quality Failure,72,4/10/2025,Low
DEF016211,PRD05828,SUP0884,WH048,Contamination,451,5/13/2023,Medium
DEF016212,PRD03063,SUP0895,WH043,Transit Damage,103,10/7/2025,Low
DEF016213,PRD06645,SUP0509,WH038,Transit Damage,432,5/30/2026,Low
DEF016214,PRD06600,SUP0136,WH005,Contamination,207,11/24/2023,Critical
DEF016215,PRD04516,SUP0658,WH024,Quality Failure,167,10/18/2025,High
DEF016216,PRD04786,SUP0030,WH046,Expired Product,112,10/20/2024,Low
DEF016217,PRD05473,SUP0735,WH034,Transit Damage,144,2/1/2026,Critical
DEF016218,PRD04618,SUP0467,WH018,Expired Product,181,7/12/2023,Low
DEF016219,PRD04779,SUP0164,WH011,Broken Item,394,6/7/2024,Medium
DEF016220,PRD04169,SUP0479,WH048,Packaging Damage,467,6/21/2025,Medium
DEF016221,PRD07550,SUP0260,WH019,Broken Item,347,6/28/2023,High
DEF016222,PRD00929,SUP0975,WH003,Packaging Damage,263,11/9/2025,High
DEF016223,PRD01688,SUP0690,WH025,Broken Item,131,1/5/2024,Critical
DEF016224,PRD01143,SUP0423,WH007,Transit Damage,129,12/21/2025,Medium
DEF016225,PRD06674,SUP0534,WH046,Expired Product,364,10/19/2024,Low
DEF016226,PRD04850,SUP0894,WH016,Broken Item,222,9/14/2023,High
DEF016227,PRD01222,SUP0097,WH044,Transit Damage,359,11/9/2024,High
DEF016228,PRD06437,SUP0291,WH037,Transit Damage,474,11/20/2024,Medium
DEF016229,PRD02183,SUP0390,WH023,Label Error,64,12/7/2025,High
DEF016230,PRD09644,SUP0606,WH017,Label Error,293,1/6/2025,Critical
DEF016231,PRD03848,SUP0707,WH032,Label Error,277,8/5/2023,Low
DEF016232,PRD01520,SUP0155,WH008,Transit Damage,197,1/6/2026,Low
DEF016233,PRD00951,SUP0847,WH044,Label Error,264,4/14/2024,Critical
DEF016234,PRD05522,SUP0497,WH022,Expired Product,207,4/4/2026,Medium
DEF016235,PRD07372,SUP0511,WH047,Broken Item,27,8/2/2024,Critical
DEF016236,PRD04955,SUP0641,WH017,Label Error,311,1/13/2026,Medium
DEF016237,PRD02040,SUP0304,WH013,Transit Damage,58,3/17/2025,High
DEF016238,PRD02959,SUP0125,WH023,Quality Failure,20,1/24/2025,Low
DEF016239,PRD03297,SUP0348,WH038,Quality Failure,409,11/25/2025,Low
DEF016240,PRD01842,SUP0630,WH048,Packaging Damage,35,3/2/2024,Medium
DEF016241,PRD03776,SUP0073,WH039,Contamination,484,10/11/2025,Medium
DEF016242,PRD02612,SUP0165,WH041,Quality Failure,123,4/11/2026,Low
DEF016243,PRD09846,SUP0153,WH015,Label Error,299,9/4/2024,High
DEF016244,PRD07130,SUP0982,WH023,Label Error,485,1/27/2025,Low
DEF016245,PRD00529,SUP0351,WH043,Label Error,170,5/25/2025,Low
DEF016246,PRD04637,SUP0057,WH016,Contamination,66,11/12/2023,High
DEF016247,PRD03025,SUP0278,WH050,Broken Item,356,4/2/2024,Low
DEF016248,PRD06934,SUP0052,WH041,Broken Item,357,12/25/2023,High
DEF016249,PRD01879,SUP0877,WH006,Packaging Damage,215,11/22/2023,Medium
DEF016250,PRD03176,SUP0498,WH039,Quality Failure,395,2/11/2024,Medium
DEF016251,PRD05017,SUP0794,WH037,Packaging Damage,347,7/11/2023,Medium
DEF016252,PRD06231,SUP0156,WH030,Quality Failure,202,1/13/2023,Low
DEF016253,PRD07984,SUP0107,WH024,Contamination,295,7/16/2024,Low
DEF016254,PRD07471,SUP0616,WH034,Packaging Damage,249,9/3/2025,Low
DEF016255,PRD05808,SUP0935,WH047,Transit Damage,344,9/8/2024,Medium
DEF016256,PRD03184,SUP0686,WH032,Transit Damage,477,3/16/2024,High
DEF016257,PRD06337,SUP0578,WH026,Contamination,292,9/4/2025,Low
DEF016258,PRD03645,SUP0322,WH044,Expired Product,442,8/10/2023,Medium
DEF016259,PRD03311,SUP0471,WH033,Quality Failure,473,6/20/2024,Low
DEF016260,PRD08694,SUP0697,WH043,Transit Damage,284,5/18/2025,Medium
DEF016261,PRD04511,SUP0821,WH026,Broken Item,133,9/5/2024,High
DEF016262,PRD05469,SUP0074,WH023,Contamination,308,6/23/2026,Medium
DEF016263,PRD07480,SUP0604,WH042,Contamination,240,3/7/2026,High
DEF016264,PRD00519,SUP0912,WH040,Packaging Damage,72,8/22/2023,High
DEF016265,PRD06176,SUP0983,WH013,Packaging Damage,329,10/21/2023,Medium
DEF016266,PRD04742,SUP0871,WH038,Packaging Damage,476,5/23/2024,Medium
DEF016267,PRD03009,SUP0237,WH030,Transit Damage,333,2/2/2023,Medium
DEF016268,PRD00665,SUP0879,WH022,Packaging Damage,229,6/20/2024,Low
DEF016269,PRD00130,SUP0205,WH045,Quality Failure,78,4/18/2025,High
DEF016270,PRD07172,SUP0232,WH007,Quality Failure,378,4/25/2025,High
DEF016271,PRD06531,SUP0231,WH042,Quality Failure,60,1/20/2026,High
DEF016272,PRD06523,SUP0841,WH012,Contamination,455,9/6/2023,Medium
DEF016273,PRD00321,SUP0438,WH025,Quality Failure,153,3/5/2023,High
DEF016274,PRD08863,SUP0371,WH049,Label Error,92,4/11/2024,Medium
DEF016275,PRD04036,SUP0833,WH014,Label Error,111,9/24/2025,Medium
DEF016276,PRD00311,SUP0418,WH042,Quality Failure,71,6/17/2023,Low
DEF016277,PRD07876,SUP0568,WH031,Broken Item,4,12/26/2023,Low
DEF016278,PRD02604,SUP0347,WH006,Contamination,498,9/8/2023,Medium
DEF016279,PRD02433,SUP0627,WH001,Packaging Damage,175,6/21/2024,Low
DEF016280,PRD07014,SUP0851,WH028,Broken Item,477,1/15/2023,Low
DEF016281,PRD05216,SUP0167,WH030,Expired Product,33,1/17/2025,High
DEF016282,PRD05755,SUP0221,WH034,Broken Item,441,4/22/2023,Low
DEF016283,PRD09497,SUP0868,WH015,Label Error,480,5/1/2026,High
DEF016284,PRD02960,SUP0330,WH016,Expired Product,444,12/7/2023,Medium
DEF016285,PRD00838,SUP0400,WH033,Transit Damage,16,1/31/2024,Medium
DEF016286,PRD00411,SUP0515,WH036,Quality Failure,99,3/19/2026,Medium
DEF016287,PRD04170,SUP0230,WH023,Transit Damage,145,12/1/2023,High
DEF016288,PRD09343,SUP0837,WH044,Contamination,61,9/10/2023,Medium
DEF016289,PRD03112,SUP0137,WH004,Expired Product,228,12/4/2024,High
DEF016290,PRD03437,SUP0635,WH001,Packaging Damage,483,2/11/2023,Low
DEF016291,PRD04218,SUP0935,WH004,Broken Item,3,7/2/2024,Critical
DEF016292,PRD00032,SUP0453,WH025,Label Error,221,8/12/2023,Medium
DEF016293,PRD09016,SUP0153,WH009,Expired Product,229,10/22/2023,Low
DEF016294,PRD05321,SUP0259,WH035,Label Error,48,7/22/2023,Medium
DEF016295,PRD04334,SUP0209,WH031,Expired Product,328,4/10/2026,Low
DEF016296,PRD09582,SUP0148,WH047,Expired Product,418,1/21/2023,Low
DEF016297,PRD06990,SUP0115,WH015,Transit Damage,436,10/17/2024,Low
DEF016298,PRD09526,SUP0266,WH024,Broken Item,58,3/6/2025,Medium
DEF016299,PRD04599,SUP0190,WH042,Broken Item,500,7/15/2023,High
DEF016300,PRD05423,SUP0281,WH019,Packaging Damage,186,4/28/2026,Low
DEF016301,PRD08835,SUP0808,WH012,Transit Damage,389,1/19/2023,Medium
DEF016302,PRD09351,SUP0560,WH007,Quality Failure,261,2/24/2025,High
DEF016303,PRD05576,SUP0991,WH035,Quality Failure,324,1/3/2026,Low
DEF016304,PRD07550,SUP0260,WH015,Broken Item,75,4/28/2024,Medium
DEF016305,PRD00537,SUP0573,WH047,Broken Item,87,3/18/2023,High
DEF016306,PRD05823,SUP0425,WH047,Transit Damage,156,1/26/2025,Low
DEF016307,PRD09402,SUP0386,WH035,Label Error,468,1/25/2023,High
DEF016308,PRD01316,SUP0504,WH025,Expired Product,90,1/24/2025,High
DEF016309,PRD04455,SUP0665,WH025,Label Error,202,8/8/2024,Low
DEF016310,PRD02733,SUP0114,WH007,Contamination,448,4/26/2025,High
DEF016311,PRD08429,SUP0496,WH002,Packaging Damage,406,3/6/2025,Low
DEF016312,PRD03974,SUP0890,WH001,Quality Failure,312,5/9/2023,Low
DEF016313,PRD09118,SUP0445,WH020,Packaging Damage,220,6/7/2023,Medium
DEF016314,PRD07218,SUP0022,WH022,Contamination,49,8/28/2024,Low
DEF016315,PRD07434,SUP0779,WH013,Expired Product,491,4/22/2024,Low
DEF016316,PRD05025,SUP0952,WH014,Transit Damage,141,4/29/2026,Low
DEF016317,PRD04173,SUP0568,WH039,Expired Product,349,8/3/2024,Medium
DEF016318,PRD08602,SUP0823,WH033,Quality Failure,305,11/20/2023,Low
DEF016319,PRD04476,SUP0197,WH045,Label Error,38,2/11/2024,Low
DEF016320,PRD07688,SUP0576,WH013,Transit Damage,146,1/17/2026,Low
DEF016321,PRD08931,SUP0166,WH031,Quality Failure,13,7/25/2023,Low
DEF016322,PRD09655,SUP0222,WH008,Broken Item,261,7/27/2025,High
DEF016323,PRD00872,SUP0531,WH006,Contamination,118,9/17/2024,Low
DEF016324,PRD02554,SUP0784,WH025,Transit Damage,354,1/2/2023,Low
DEF016325,PRD06909,SUP0231,WH031,Broken Item,308,3/19/2023,Low
DEF016326,PRD06849,SUP0210,WH016,Label Error,214,1/27/2026,Low
DEF016327,PRD02947,SUP0745,WH004,Packaging Damage,81,5/10/2023,Low
DEF016328,PRD09956,SUP0799,WH005,Expired Product,475,12/1/2023,Medium
DEF016329,PRD09535,SUP0313,WH039,Contamination,15,11/12/2025,Low
DEF016330,PRD09926,SUP0773,WH004,Packaging Damage,460,4/27/2026,Medium
DEF016331,PRD01070,SUP0453,WH003,Label Error,457,6/10/2025,High
DEF016332,PRD04148,SUP0872,WH015,Contamination,274,2/3/2026,Medium
DEF016333,PRD08473,SUP0060,WH025,Quality Failure,31,11/15/2024,Low
DEF016334,PRD00940,SUP0027,WH004,Transit Damage,272,6/14/2024,Medium
DEF016335,PRD00439,SUP0210,WH022,Contamination,369,3/7/2023,Medium
DEF016336,PRD04610,SUP0038,WH007,Transit Damage,274,1/2/2024,Low
DEF016337,PRD04345,SUP0568,WH042,Contamination,322,3/29/2025,Medium
DEF016338,PRD09042,SUP0750,WH001,Contamination,273,11/4/2023,Medium
DEF016339,PRD05488,SUP0217,WH011,Transit Damage,37,1/8/2025,Medium
DEF016340,PRD04010,SUP0417,WH006,Transit Damage,219,8/27/2024,Low
DEF016341,PRD03517,SUP0336,WH003,Packaging Damage,274,10/26/2023,Low
DEF016342,PRD07735,SUP0782,WH007,Quality Failure,94,6/27/2026,Medium
DEF016343,PRD05220,SUP0237,WH037,Expired Product,272,9/28/2025,Medium
DEF016344,PRD04959,SUP0612,WH040,Transit Damage,197,2/28/2025,High
DEF016345,PRD06170,SUP0137,WH022,Label Error,93,12/18/2025,Medium
DEF016346,PRD03699,SUP0947,WH039,Expired Product,293,8/9/2024,Low
DEF016347,PRD02892,SUP0343,WH007,Quality Failure,96,3/6/2024,Medium
DEF016348,PRD05867,SUP0131,WH037,Transit Damage,242,12/3/2024,Critical
DEF016349,PRD05030,SUP0618,WH029,Quality Failure,35,11/18/2023,Low
DEF016350,PRD02806,SUP0394,WH018,Packaging Damage,457,3/18/2026,Medium
DEF016351,PRD05306,SUP0525,WH010,Transit Damage,423,3/11/2023,Medium
DEF016352,PRD05530,SUP0064,WH030,Transit Damage,110,3/10/2024,Low
DEF016353,PRD08743,SUP0730,WH045,Contamination,231,4/29/2024,Low
DEF016354,PRD03088,SUP0951,WH017,Packaging Damage,25,4/4/2024,Low
DEF016355,PRD06589,SUP0310,WH038,Quality Failure,266,2/28/2025,Medium
DEF016356,PRD08649,SUP0935,WH023,Contamination,253,5/6/2023,High
DEF016357,PRD02021,SUP0166,WH030,Transit Damage,65,1/19/2023,Low
DEF016358,PRD00334,SUP0387,WH004,Expired Product,96,4/21/2024,High
DEF016359,PRD01807,SUP0834,WH037,Expired Product,175,6/16/2024,Low
DEF016360,PRD06567,SUP0091,WH033,Label Error,1,2/17/2025,Medium
DEF016361,PRD01787,SUP0446,WH048,Contamination,340,12/27/2023,Low
DEF016362,PRD08390,SUP0058,WH048,Label Error,461,12/14/2023,Medium
DEF016363,PRD01300,SUP0975,WH029,Broken Item,231,5/14/2025,Low
DEF016364,PRD01715,SUP0613,WH035,Expired Product,136,4/7/2024,High
DEF016365,PRD01717,SUP0420,WH028,Contamination,386,7/23/2025,Low
DEF016366,PRD04668,SUP0599,WH026,Contamination,37,5/22/2023,Medium
DEF016367,PRD03863,SUP0804,WH022,Label Error,242,1/31/2024,Medium
DEF016368,PRD02640,SUP0234,WH028,Quality Failure,14,7/14/2023,Medium
DEF016369,PRD08329,SUP0365,WH017,Transit Damage,39,4/27/2024,Low
DEF016370,PRD03351,SUP0905,WH042,Quality Failure,165,4/29/2024,High
DEF016371,PRD01792,SUP0087,WH009,Label Error,44,2/8/2024,Low
DEF016372,PRD03013,SUP0466,WH001,Label Error,114,2/1/2026,High
DEF016373,PRD03436,SUP0824,WH040,Packaging Damage,97,1/1/2026,Medium
DEF016374,PRD01173,SUP0919,WH019,Broken Item,54,5/8/2023,Low
DEF016375,PRD01385,SUP0577,WH022,Quality Failure,442,4/16/2024,High
DEF016376,PRD06185,SUP0147,WH001,Contamination,395,5/13/2024,Low
DEF016377,PRD00442,SUP0549,WH038,Expired Product,92,6/6/2026,High
DEF016378,PRD01603,SUP0310,WH035,Transit Damage,235,4/14/2025,Medium
DEF016379,PRD06215,SUP0793,WH012,Contamination,130,1/16/2025,Medium
DEF016380,PRD09064,SUP0618,WH031,Quality Failure,442,8/12/2023,Low
DEF016381,PRD08759,SUP0017,WH049,Expired Product,493,2/11/2024,Low
DEF016382,PRD02957,SUP0454,WH026,Packaging Damage,434,10/18/2024,Low
DEF016383,PRD07412,SUP0112,WH045,Broken Item,82,1/16/2025,Critical
DEF016384,PRD09114,SUP0888,WH014,Expired Product,94,8/17/2024,High
DEF016385,PRD01848,SUP0941,WH032,Contamination,222,11/18/2025,High
DEF016386,PRD09960,SUP0376,WH009,Label Error,20,8/25/2023,Low
DEF016387,PRD07114,SUP0760,WH022,Transit Damage,365,8/9/2023,Medium
DEF016388,PRD01946,SUP0403,WH007,Broken Item,161,10/6/2025,Medium
DEF016389,PRD03480,SUP0614,WH033,Label Error,264,5/2/2025,Low
DEF016390,PRD03386,SUP0610,WH040,Packaging Damage,471,6/28/2024,Medium
DEF016391,PRD02580,SUP0083,WH030,Label Error,222,7/17/2024,Medium
DEF016392,PRD05500,SUP0217,WH002,Broken Item,351,2/22/2026,High
DEF016393,PRD03885,SUP0229,WH012,Packaging Damage,210,1/3/2024,Medium
DEF016394,PRD06124,SUP0014,WH032,Quality Failure,31,11/5/2023,Low
DEF016395,PRD08455,SUP0314,WH002,Packaging Damage,322,11/19/2023,Low
DEF016396,PRD07232,SUP0800,WH050,Transit Damage,377,6/16/2024,Medium
DEF016397,PRD06792,SUP0672,WH010,Packaging Damage,301,4/1/2026,Low
DEF016398,PRD03372,SUP0842,WH025,Packaging Damage,272,3/22/2026,Medium
DEF016399,PRD04303,SUP0239,WH004,Transit Damage,480,12/21/2023,Low
DEF016400,PRD09282,SUP0358,WH025,Broken Item,409,1/29/2026,Medium
DEF016401,PRD01160,SUP0109,WH037,Packaging Damage,114,11/30/2024,Medium
DEF016402,PRD04027,SUP0483,WH026,Quality Failure,215,1/27/2024,High
DEF016403,PRD09850,SUP0827,WH018,Contamination,149,8/21/2025,Low
DEF016404,PRD01965,SUP0768,WH029,Label Error,115,4/11/2024,Low
DEF016405,PRD03696,SUP0534,WH013,Packaging Damage,151,3/9/2023,Medium
DEF016406,PRD09087,SUP0792,WH010,Packaging Damage,22,2/2/2025,High
DEF016407,PRD08997,SUP0631,WH007,Contamination,403,2/27/2023,High
DEF016408,PRD05276,SUP0993,WH035,Broken Item,167,6/17/2024,High
DEF016409,PRD00720,SUP0183,WH028,Label Error,321,3/7/2026,Medium
DEF016410,PRD08185,SUP0320,WH049,Packaging Damage,322,1/11/2026,Medium
DEF016411,PRD08442,SUP0063,WH015,Packaging Damage,420,5/20/2025,Medium
DEF016412,PRD04278,SUP0623,WH018,Broken Item,255,1/11/2025,Medium
DEF016413,PRD00813,SUP0256,WH016,Broken Item,376,4/4/2024,High
DEF016414,PRD07370,SUP0392,WH046,Quality Failure,235,9/5/2025,Medium
DEF016415,PRD09147,SUP0282,WH002,Transit Damage,293,1/29/2023,Medium
DEF016416,PRD09756,SUP0567,WH009,Quality Failure,135,8/17/2023,High
DEF016417,PRD01347,SUP0928,WH018,Transit Damage,222,2/18/2025,Low
DEF016418,PRD01017,SUP0050,WH029,Expired Product,401,10/17/2023,High
DEF016419,PRD06166,SUP0459,WH050,Packaging Damage,490,12/23/2025,Medium
DEF016420,PRD05821,SUP0806,WH018,Quality Failure,398,5/23/2025,Low
