product_id,warehouse_id,category,brand,unit_price,unit_cost,lead_time_days,supplier_id,reorder_point,safety_stock,stock_on_hand,stock_reserved,available_stock,avg_daily_demand,forecasted_demand,reorder_quantity
PRD06358,WH009,Beverages,FreshMart,62.41,39.84,6,SUP0872,267,21,7170,913,6257,0.0,0.0,0
PRD03444,WH030,Dairy,PrimeFoods,363.32,307.05,7,SUP0261,37,23,5727,1851,3876,0.0,0.0,0
PRD07318,WH012,Bakery,UrbanFresh,341.16,264.89,22,SUP0484,188,22,4495,1075,3420,0.0,0.0,0
PRD00971,WH033,Beverages,SuperFresh,576.19,361.45,11,SUP0695,295,89,7105,2158,4947,0.0,0.0,0
PRD06033,WH002,Packaged Foods,MegaStore,237.47,177.66,25,SUP0213,107,87,3701,751,2950,0.0,0.0,0
PRD04890,WH025,Fruits & Vegetables,HealthySelect,609.73,463.65,18,SUP0362,59,24,2698,21,2677,3.642857142857143,65.57142857142857,0
PRD01094,WH047,Bakery,SmartChoice,181.92,131.54,7,SUP0235,119,49,3620,260,3360,0.0,0.0,0
PRD05323,WH002,Dairy,PureHarvest,117.96,74.62,12,SUP0431,172,84,8300,490,7810,4.142857142857143,49.71428571428572,0
PRD09062,WH027,Personal Care,EcoLiving,281.7,213.79,27,SUP0198,294,30,8374,3208,5166,0.0,0.0,0
PRD03465,WH031,Beverages,DailyChoice,414.18,302.16,7,SUP0299,287,14,6726,428,6298,4.214285714285714,29.5,0
PRD00277,WH016,Bakery,PureHarvest,488.16,379.69,6,SUP0308,63,28,5563,229,5334,2.9285714285714284,17.57142857142857,0
PRD07779,WH005,Bakery,PureHarvest,263.58,175.36,4,SUP0882,124,90,2276,118,2158,0.0,0.0,0
PRD06800,WH006,Cleaning Supplies,SmartChoice,492.07,361.71,19,SUP0194,104,48,1288,339,949,0.0,0.0,0
PRD01990,WH018,Frozen Foods,UrbanFresh,559.53,424.26,27,SUP0371,210,18,2456,247,2209,0.0,0.0,0
PRD02453,WH016,Household,QuickBite,349.23,256.15,12,SUP0783,292,29,4333,44,4289,4.642857142857143,55.71428571428572,0
PRD02670,WH012,Personal Care,ValuePlus,256.42,165.77,15,SUP0192,232,33,6718,1841,4877,0.0,0.0,0
PRD07224,WH006,Personal Care,ValuePlus,64.55,54.02,29,SUP0235,144,81,8684,2686,5998,1.5714285714285714,45.57142857142857,0
PRD00462,WH031,Packaged Foods,EcoLiving,335.34,222.62,4,SUP0149,47,99,9004,3569,5435,0.0,0.0,0
PRD05746,WH012,Snacks,HappyHome,629.39,426.64,5,SUP0019,69,39,7115,1058,6057,0.0,0.0,0
PRD09350,WH022,Packaged Foods,DailyChoice,279.56,199.25,27,SUP0901,232,70,3124,182,2942,1.3571428571428572,36.642857142857146,0
PRD04949,WH025,Frozen Foods,DailyChoice,144.04,98.33,4,SUP0592,100,38,2439,627,1812,1.8571428571428572,7.428571428571429,0
PRD00507,WH004,Personal Care,UrbanFresh,510.13,421.6,19,SUP0147,70,84,4381,1701,2680,0.0,0.0,0
PRD05166,WH024,Beverages,PureHarvest,70.93,47.59,7,SUP0927,175,13,4089,983,3106,4.928571428571429,34.5,0
PRD08615,WH033,Dairy,MegaStore,458.95,325.21,23,SUP0860,92,97,2160,142,2018,0.0,0.0,0
PRD05390,WH036,Fruits & Vegetables,DailyChoice,45.17,29.38,9,SUP0809,295,41,527,108,419,2.357142857142857,21.214285714285715,0
PRD06610,WH015,Snacks,EcoLiving,190.12,132.77,27,SUP0919,223,58,5028,713,4315,2.0714285714285716,55.92857142857143,0
PRD08574,WH001,Personal Care,DailyChoice,139.73,120.67,29,SUP0796,181,15,6532,399,6133,0.42857142857142855,12.428571428571427,0
PRD09494,WH017,Frozen Foods,PremiumSelect,73.53,56.48,11,SUP0375,92,85,1911,457,1454,0.0,0.0,0
PRD06917,WH036,Household,GreenHarvest,116.13,80.7,22,SUP0613,121,24,4672,1216,3456,0.0,0.0,0
PRD03038,WH046,Fruits & Vegetables,DailyChoice,564.75,485.95,15,SUP0122,166,83,9277,90,9187,0.0,0.0,0
PRD00254,WH003,Personal Care,SmartChoice,680.52,487.04,24,SUP0973,287,91,4211,277,3934,2.357142857142857,56.57142857142857,0
PRD09945,WH007,Dairy,NaturePlus,479.07,402.82,4,SUP0774,128,58,4457,275,4182,0.0,0.0,0
PRD07705,WH048,Dairy,GoldenHarvest,180.59,128.63,11,SUP0403,89,62,3313,1323,1990,2.5,27.5,0
PRD02426,WH035,Dairy,SmartChoice,475.56,323.36,3,SUP0040,276,27,8498,1792,6706,0.0,0.0,0
PRD06224,WH001,Fruits & Vegetables,FamilyChoice,229.57,161.2,13,SUP0297,228,67,2499,141,2358,6.071428571428571,78.92857142857143,0
PRD08946,WH047,Frozen Foods,GoldenHarvest,601.9,428.42,7,SUP0394,193,78,401,110,291,1.6428571428571428,11.5,0
PRD06937,WH037,Personal Care,PureLife,154.77,118.5,12,SUP0505,294,61,5761,422,5339,12.428571428571429,149.14285714285714,0
PRD01621,WH040,Cleaning Supplies,NaturePlus,437.08,373.33,24,SUP0654,44,22,100,27,73,0.0,0.0,0
PRD00999,WH017,Household,GoldenHarvest,626.81,473.66,15,SUP0059,233,76,7153,1165,5988,3.4285714285714284,51.42857142857142,0
PRD04004,WH017,Bakery,HappyHome,43.91,35.66,22,SUP0343,286,63,4214,344,3870,3.5714285714285716,78.57142857142857,0
PRD08977,WH015,Dairy,FreshMart,330.62,216.22,12,SUP0585,268,20,4605,159,4446,0.0,0.0,0
PRD06049,WH014,Beverages,EcoLiving,65.4,51.03,3,SUP0915,188,78,2819,366,2453,1.5,4.5,0
PRD00157,WH030,Fruits & Vegetables,PureLife,370.67,265.16,16,SUP0364,259,83,5836,1488,4348,0.0,0.0,0
PRD04092,WH001,Household,GreenHarvest,495.23,413.95,6,SUP0817,200,17,8881,2909,5972,0.0,0.0,0
PRD07641,WH034,Snacks,DailyChoice,371.64,252.44,24,SUP0893,216,33,7577,2723,4854,12.785714285714286,306.8571428571429,0
PRD08822,WH011,Personal Care,HomeEssentials,668.84,499.28,27,SUP0423,119,47,7307,1951,5356,0.0,0.0,0
PRD06914,WH028,Beverages,MegaStore,335.22,272.24,7,SUP0381,280,68,5423,1673,3750,0.0,0.0,0
PRD09392,WH003,Personal Care,PremiumSelect,66.29,54.5,24,SUP0156,30,8,6492,1093,5399,0.0,0.0,0
PRD02748,WH027,Cleaning Supplies,HomeEssentials,345.0,266.97,21,SUP0754,140,48,3463,140,3323,3.4285714285714284,72.0,0
PRD05091,WH015,Beverages,UrbanFresh,556.89,434.86,10,SUP0989,112,70,1384,411,973,5.214285714285714,52.142857142857146,0
PRD03820,WH006,Fruits & Vegetables,PureHarvest,409.32,343.94,8,SUP0782,242,95,1126,331,795,9.071428571428571,72.57142857142857,0
PRD00174,WH013,Dairy,FamilyChoice,741.29,483.7,29,SUP0721,130,94,461,4,457,0.0,0.0,0
PRD06765,WH010,Frozen Foods,DailyChoice,148.29,119.06,4,SUP0234,155,31,8849,1569,7280,0.0,0.0,0
PRD07041,WH001,Bakery,GoldenHarvest,227.97,173.98,6,SUP0725,48,71,4973,1059,3914,0.0,0.0,0
PRD01803,WH039,Beverages,FamilyChoice,208.17,168.16,2,SUP0008,291,27,1664,471,1193,0.0,0.0,0
PRD04311,WH017,Frozen Foods,SmartChoice,446.01,302.06,7,SUP0997,162,6,9783,339,9444,0.0,0.0,0
PRD00593,WH035,Fruits & Vegetables,HappyHome,422.09,277.95,2,SUP0719,273,91,9140,2826,6314,0.0,0.0,0
PRD09163,WH043,Frozen Foods,EcoLiving,412.28,309.53,13,SUP0307,139,26,193,51,142,1.7857142857142858,23.214285714285715,23
PRD01892,WH048,Dairy,GreenHarvest,626.22,471.39,13,SUP0121,268,75,9044,3562,5482,0.7857142857142857,10.214285714285714,0
PRD02709,WH050,Snacks,QuickBite,330.6,261.16,9,SUP0431,191,29,261,67,194,0.0,0.0,26
PRD07957,WH013,Beverages,HealthySelect,43.91,29.71,23,SUP0728,297,12,756,277,479,0.0,0.0,0
PRD00748,WH027,Cleaning Supplies,PureHarvest,264.92,199.82,20,SUP0066,224,81,8520,2442,6078,0.0,0.0,0
PRD07337,WH050,Cleaning Supplies,QuickBite,377.68,245.35,10,SUP0388,29,78,682,237,445,8.785714285714286,87.85714285714286,0
PRD03893,WH019,Household,PureHarvest,563.57,422.26,27,SUP0028,26,67,4552,1027,3525,6.714285714285714,181.28571428571428,0
PRD00266,WH007,Beverages,PremiumSelect,394.21,288.11,6,SUP0957,229,50,8493,387,8106,0.0,0.0,0
PRD00957,WH047,Personal Care,MegaStore,290.95,221.16,23,SUP0941,231,56,7961,50,7911,0.0,0.0,0
PRD09947,WH018,Bakery,EcoLiving,74.69,60.36,10,SUP0094,79,70,9015,1986,7029,0.0,0.0,0
PRD07452,WH048,Bakery,EcoLiving,386.02,321.63,25,SUP0442,208,39,8456,1750,6706,5.785714285714286,144.64285714285714,0
PRD04680,WH033,Household,FamilyChoice,407.12,336.8,12,SUP0488,96,6,4394,901,3493,0.0,0.0,0
PRD03952,WH026,Cleaning Supplies,PureHarvest,97.86,69.44,26,SUP0680,254,11,6876,1536,5340,0.0,0.0,0
PRD08366,WH038,Fruits & Vegetables,PrimeFoods,372.33,267.74,20,SUP0309,249,19,5645,596,5049,0.0,0.0,0
PRD03872,WH001,Cleaning Supplies,GreenHarvest,387.04,267.25,26,SUP0465,271,22,348,131,217,4.714285714285714,122.57142857142857,76
PRD09993,WH006,Packaged Foods,FreshMart,543.09,427.19,3,SUP0584,254,37,4968,696,4272,0.0,0.0,0
PRD09779,WH036,Household,PrimeFoods,595.39,418.44,6,SUP0043,192,96,9278,3094,6184,0.0,0.0,0
PRD04710,WH037,Fruits & Vegetables,SmartChoice,169.53,115.11,23,SUP0427,235,5,1409,8,1401,0.0,0.0,0
PRD01723,WH033,Bakery,UrbanFresh,534.91,369.27,19,SUP0778,94,63,7301,1893,5408,0.0,0.0,0
PRD03165,WH016,Household,PureHarvest,469.52,399.73,9,SUP0201,59,81,5681,1983,3698,0.0,0.0,0
PRD03029,WH018,Fruits & Vegetables,SmartChoice,352.17,275.0,29,SUP0545,291,48,7114,1313,5801,4.285714285714286,124.28571428571428,0
PRD03319,WH047,Packaged Foods,FamilyChoice,235.33,180.54,25,SUP0610,61,24,4431,32,4399,0.0,0.0,0
PRD08437,WH022,Frozen Foods,DailyChoice,144.79,106.49,6,SUP0486,21,37,8483,1935,6548,0.0,0.0,0
PRD04725,WH040,Household,PrimeFoods,554.04,364.14,27,SUP0143,22,21,4388,912,3476,7.142857142857143,192.85714285714286,0
PRD02980,WH017,Dairy,HappyHome,225.42,175.32,6,SUP0181,116,23,4442,35,4407,3.642857142857143,21.857142857142858,0
PRD07297,WH010,Fruits & Vegetables,SuperFresh,78.78,52.88,19,SUP0872,299,15,6823,1,6822,4.785714285714286,90.92857142857143,0
PRD00587,WH036,Household,HomeEssentials,34.64,25.38,4,SUP0599,179,45,3016,457,2559,7.642857142857143,30.571428571428573,0
PRD00383,WH041,Packaged Foods,PrimeFoods,179.4,115.21,27,SUP0720,293,34,514,160,354,0.0,0.0,0
PRD07397,WH019,Cleaning Supplies,ValuePlus,147.97,94.65,18,SUP0038,44,74,2950,823,2127,0.0,0.0,0
PRD06089,WH050,Cleaning Supplies,UrbanFresh,65.27,50.51,15,SUP0520,268,13,8705,2943,5762,3.2857142857142856,49.285714285714285,0
PRD01895,WH022,Frozen Foods,PureHarvest,463.5,296.02,4,SUP0336,178,50,1510,193,1317,0.0,0.0,0
PRD06044,WH047,Snacks,DailyChoice,83.11,62.17,11,SUP0157,107,56,2089,64,2025,0.0,0.0,0
PRD08442,WH010,Snacks,UrbanFresh,67.51,53.55,20,SUP0063,50,18,1203,419,784,4.428571428571429,88.57142857142858,0
PRD06911,WH029,Fruits & Vegetables,PrimeFoods,386.75,301.84,22,SUP0569,280,23,4516,811,3705,0.0,0.0,0
PRD09285,WH027,Dairy,HappyHome,81.82,66.86,17,SUP0288,153,31,1861,135,1726,0.0,0.0,0
PRD02799,WH047,Cleaning Supplies,NaturePlus,227.49,153.8,5,SUP0222,157,61,772,149,623,0.0,0.0,0
PRD09912,WH027,Bakery,PureHarvest,537.06,436.76,28,SUP0965,54,36,9552,1927,7625,0.0,0.0,0
PRD00444,WH045,Packaged Foods,ValuePlus,169.3,108.47,29,SUP0233,194,12,1252,265,987,0.0,0.0,0
PRD04324,WH013,Beverages,PrimeFoods,287.42,248.8,11,SUP0814,211,39,7603,2296,5307,0.0,0.0,0
PRD08074,WH032,Frozen Foods,PremiumSelect,315.51,213.57,7,SUP0288,112,91,2236,315,1921,12.0,84.0,0
PRD01652,WH038,Frozen Foods,DailyChoice,96.14,82.88,25,SUP0691,54,14,8760,3435,5325,0.0,0.0,0
PRD07164,WH028,Snacks,PureHarvest,48.7,31.75,26,SUP0736,130,51,2904,1106,1798,0.0,0.0,0
PRD04148,WH022,Beverages,GreenHarvest,333.89,285.04,9,SUP0872,291,13,5357,564,4793,0.0,0.0,0
PRD03063,WH048,Dairy,GreenHarvest,476.45,372.17,18,SUP0895,293,77,6446,1292,5154,0.0,0.0,0
PRD05361,WH021,Household,DailyChoice,425.28,339.14,9,SUP0374,264,63,3113,1159,1954,0.0,0.0,0
PRD07435,WH024,Household,HomeEssentials,518.89,437.86,4,SUP0777,158,15,7937,1376,6561,0.0,0.0,0
PRD04595,WH002,Personal Care,PureLife,338.61,283.63,7,SUP0638,107,37,3521,223,3298,0.8571428571428571,6.0,0
PRD05601,WH033,Personal Care,HealthySelect,433.09,336.79,10,SUP0813,170,53,5802,540,5262,0.0,0.0,0
PRD04093,WH023,Packaged Foods,PureHarvest,72.78,47.15,19,SUP0563,73,20,6714,1764,4950,0.0,0.0,0
PRD07083,WH012,Personal Care,QuickBite,746.72,491.44,10,SUP0945,32,30,7349,1114,6235,2.2142857142857144,22.142857142857146,0
PRD07298,WH046,Bakery,HealthySelect,662.71,424.95,8,SUP0882,86,87,5705,1061,4644,0.0,0.0,0
PRD08590,WH038,Bakery,UrbanFresh,459.81,347.63,13,SUP0930,297,76,5938,75,5863,5.142857142857143,66.85714285714286,0
PRD05386,WH003,Frozen Foods,GreenHarvest,170.68,118.2,10,SUP0187,56,56,4493,242,4251,0.0,0.0,0
PRD08205,WH009,Dairy,PureLife,348.15,262.82,7,SUP0507,200,40,4904,609,4295,8.571428571428571,60.0,0
PRD03321,WH027,Snacks,HomeEssentials,222.89,181.85,19,SUP0512,83,77,8379,2718,5661,0.0,0.0,0
PRD07281,WH043,Fruits & Vegetables,EcoLiving,647.5,483.45,25,SUP0246,300,47,3517,262,3255,10.214285714285714,255.35714285714283,0
PRD01457,WH032,Bakery,ValuePlus,337.8,227.79,9,SUP0169,234,24,9730,1042,8688,0.0,0.0,0
PRD03303,WH003,Beverages,EcoLiving,313.21,208.36,15,SUP0091,100,32,1303,92,1211,2.9285714285714284,43.92857142857142,0
PRD02799,WH022,Cleaning Supplies,NaturePlus,227.49,153.8,5,SUP0222,157,61,434,28,406,0.0,0.0,0
PRD01007,WH042,Personal Care,PremiumSelect,548.61,476.44,12,SUP0130,78,99,6797,1418,5379,0.0,0.0,0
PRD04080,WH021,Frozen Foods,PrimeFoods,428.12,270.55,13,SUP0536,70,99,3985,256,3729,0.0,0.0,0
PRD06985,WH029,Snacks,FreshMart,245.77,170.36,20,SUP0727,290,54,3662,241,3421,0.0,0.0,0
PRD02378,WH035,Frozen Foods,GoldenHarvest,330.48,242.33,21,SUP0021,273,31,6640,1142,5498,3.7857142857142856,79.5,0
PRD09756,WH022,Personal Care,MegaStore,357.8,284.8,17,SUP0567,118,31,8042,681,7361,3.7142857142857144,63.142857142857146,0
PRD04198,WH038,Cleaning Supplies,PrimeFoods,409.41,278.05,15,SUP0415,148,75,4934,1291,3643,11.357142857142858,170.35714285714286,0
PRD02053,WH013,Dairy,PremiumSelect,572.83,460.87,24,SUP0927,269,61,8239,684,7555,0.0,0.0,0
PRD09752,WH037,Snacks,ValuePlus,454.74,329.12,22,SUP0142,244,86,8563,2675,5888,0.0,0.0,0
PRD02078,WH049,Personal Care,SmartChoice,299.58,246.26,23,SUP0165,161,6,9576,3552,6024,0.0,0.0,0
PRD05824,WH013,Fruits & Vegetables,SuperFresh,551.0,432.31,23,SUP0651,168,22,8085,2227,5858,8.0,184.0,0
PRD01892,WH050,Dairy,GreenHarvest,626.22,471.39,13,SUP0121,268,75,5822,1091,4731,0.7857142857142857,10.214285714285714,0
PRD03826,WH017,Personal Care,HealthySelect,551.22,458.17,28,SUP0965,163,87,6450,1828,4622,12.642857142857142,354.0,0
PRD06000,WH008,Beverages,PrimeFoods,218.27,146.88,19,SUP0440,77,90,5322,68,5254,0.0,0.0,0
PRD03530,WH040,Snacks,DailyChoice,189.94,147.7,30,SUP0886,154,64,6025,913,5112,3.2857142857142856,98.57142857142857,0
PRD03700,WH050,Frozen Foods,FreshMart,30.07,24.38,12,SUP0948,154,46,8874,2526,6348,0.0,0.0,0
PRD09798,WH048,Frozen Foods,GreenHarvest,410.08,288.96,12,SUP0191,290,70,3081,158,2923,5.928571428571429,71.14285714285714,0
PRD05287,WH035,Cleaning Supplies,HappyHome,121.59,78.61,7,SUP0079,105,67,6531,166,6365,3.5714285714285716,25.0,0
PRD03775,WH030,Packaged Foods,UrbanFresh,287.16,200.73,5,SUP0180,79,20,3885,46,3839,2.2142857142857144,11.071428571428573,0
PRD00912,WH003,Personal Care,PureHarvest,759.76,499.96,4,SUP0105,270,14,2017,167,1850,0.0,0.0,0
PRD08327,WH031,Cleaning Supplies,NaturePlus,781.23,498.52,28,SUP0893,186,96,4799,321,4478,7.071428571428571,198.0,0
PRD09901,WH050,Personal Care,PureLife,717.62,498.26,19,SUP0584,192,36,5870,807,5063,4.357142857142857,82.78571428571428,0
PRD08391,WH032,Snacks,QuickBite,216.94,164.51,9,SUP0644,36,17,4117,1114,3003,1.1428571428571428,10.285714285714285,0
PRD05392,WH011,Cleaning Supplies,ValuePlus,487.12,369.16,23,SUP0054,183,7,3740,1380,2360,0.0,0.0,0
PRD03626,WH032,Dairy,GoldenHarvest,624.18,402.8,12,SUP0911,291,62,1554,559,995,1.0,12.0,0
PRD04744,WH005,Frozen Foods,NaturePlus,239.03,187.55,21,SUP0136,199,71,9728,3298,6430,4.928571428571429,103.5,0
PRD01672,WH038,Beverages,HealthySelect,599.47,376.5,7,SUP0648,213,20,184,73,111,0.0,0.0,122
PRD06312,WH047,Bakery,PremiumSelect,107.8,86.77,6,SUP0915,226,12,8226,1295,6931,0.0,0.0,0
PRD03705,WH030,Household,GreenHarvest,144.98,115.05,10,SUP0300,197,75,1121,204,917,0.0,0.0,0
PRD08221,WH036,Packaged Foods,HappyHome,66.77,52.81,9,SUP0053,132,45,211,48,163,0.0,0.0,14
PRD05897,WH014,Beverages,GreenHarvest,244.54,162.84,30,SUP0350,197,27,7291,171,7120,0.0,0.0,0
PRD05501,WH023,Household,HappyHome,245.51,162.55,27,SUP0688,227,21,6726,494,6232,0.0,0.0,0
PRD03918,WH041,Bakery,NaturePlus,285.47,240.65,13,SUP0977,152,47,3895,491,3404,7.5,97.5,0
PRD03277,WH045,Packaged Foods,ValuePlus,335.17,219.8,5,SUP0099,249,85,3537,135,3402,2.357142857142857,11.785714285714286,0
PRD05200,WH030,Dairy,QuickBite,230.47,144.94,7,SUP0846,164,91,9596,670,8926,0.9285714285714286,6.5,0
PRD04203,WH004,Packaged Foods,SuperFresh,579.8,370.02,18,SUP0649,99,37,8891,816,8075,5.428571428571429,97.71428571428572,0
PRD00843,WH032,Cleaning Supplies,SmartChoice,592.95,493.05,28,SUP0943,198,54,7022,703,6319,4.285714285714286,120.0,0
PRD08194,WH018,Fruits & Vegetables,MegaStore,43.79,34.31,26,SUP0846,156,98,3270,23,3247,7.0,182.0,0
PRD02882,WH049,Personal Care,QuickBite,158.28,126.92,8,SUP0297,196,89,3370,1086,2284,0.0,0.0,0
PRD00436,WH007,Bakery,HomeEssentials,398.92,333.15,8,SUP0076,194,35,9812,343,9469,0.0,0.0,0
PRD07721,WH036,Frozen Foods,GreenHarvest,130.18,105.43,16,SUP0651,252,82,601,80,521,0.0,0.0,0
PRD08336,WH049,Packaged Foods,EcoLiving,430.21,346.85,27,SUP0824,29,27,2732,553,2179,0.0,0.0,0
PRD08672,WH048,Household,GoldenHarvest,680.45,425.88,21,SUP0579,223,44,3853,1459,2394,0.0,0.0,0
PRD01950,WH008,Beverages,ValuePlus,229.19,166.48,28,SUP0957,267,96,929,260,669,2.357142857142857,66.0,0
PRD07774,WH024,Packaged Foods,HappyHome,234.13,187.49,15,SUP0812,294,61,417,95,322,2.357142857142857,35.35714285714286,33
PRD04126,WH039,Fruits & Vegetables,MegaStore,469.72,301.13,18,SUP0211,80,52,9136,1426,7710,6.285714285714286,113.14285714285714,0
PRD04947,WH001,Dairy,SuperFresh,568.09,415.42,14,SUP0796,88,74,6097,29,6068,0.0,0.0,0
PRD04026,WH024,Beverages,HomeEssentials,221.51,162.67,29,SUP0264,229,95,2951,504,2447,8.285714285714286,240.2857142857143,0
PRD05728,WH025,Snacks,ValuePlus,488.15,310.33,15,SUP0833,32,17,1680,652,1028,0.0,0.0,0
PRD00671,WH019,Packaged Foods,SuperFresh,612.19,436.66,7,SUP0431,256,55,5203,1954,3249,0.0,0.0,0
PRD01163,WH033,Cleaning Supplies,FreshMart,235.79,148.45,22,SUP0895,215,72,7301,1410,5891,7.214285714285714,158.71428571428572,0
PRD02741,WH039,Packaged Foods,SmartChoice,301.12,192.63,26,SUP0968,272,19,6556,200,6356,1.7142857142857142,44.57142857142857,0
PRD08978,WH014,Frozen Foods,SmartChoice,80.03,51.5,5,SUP0304,198,94,1619,223,1396,7.714285714285714,38.57142857142857,0
PRD07559,WH004,Cleaning Supplies,QuickBite,422.15,346.23,30,SUP0962,28,78,4615,798,3817,7.357142857142857,220.7142857142857,0
PRD04372,WH018,Cleaning Supplies,PureLife,82.25,55.58,3,SUP0027,222,89,2688,1071,1617,0.0,0.0,0
PRD07354,WH008,Frozen Foods,FreshMart,479.05,380.65,30,SUP0190,216,89,2785,345,2440,9.5,285.0,0
PRD07856,WH033,Personal Care,GreenHarvest,75.75,48.99,14,SUP0670,128,54,1332,413,919,0.0,0.0,0
PRD01535,WH005,Bakery,NaturePlus,236.81,165.71,11,SUP0886,97,61,2414,726,1688,5.428571428571429,59.714285714285715,0
PRD09113,WH026,Bakery,FamilyChoice,452.27,348.37,30,SUP0288,124,92,4933,1496,3437,0.0,0.0,0
PRD07177,WH009,Dairy,QuickBite,729.13,492.6,19,SUP0115,208,30,3419,1044,2375,5.214285714285714,99.07142857142857,0
PRD06046,WH042,Bakery,HappyHome,499.4,429.06,24,SUP0114,260,15,131,1,130,0.0,0.0,145
PRD09226,WH006,Frozen Foods,PureHarvest,38.78,29.81,3,SUP0926,150,9,6050,690,5360,0.0,0.0,0
PRD08742,WH032,Frozen Foods,UrbanFresh,632.38,481.25,14,SUP0963,216,49,5107,141,4966,0.0,0.0,0
PRD00376,WH045,Bakery,UrbanFresh,544.09,359.99,8,SUP0644,61,22,5215,121,5094,0.0,0.0,0
PRD08002,WH033,Dairy,HealthySelect,306.38,249.87,23,SUP0901,53,44,3138,151,2987,4.214285714285714,96.92857142857143,0
PRD09731,WH005,Snacks,PremiumSelect,342.44,261.44,13,SUP0786,219,34,1155,347,808,0.0,0.0,0
PRD02987,WH048,Packaged Foods,MegaStore,358.29,288.62,12,SUP0009,218,76,3697,473,3224,7.071428571428571,84.85714285714286,0
PRD06065,WH001,Snacks,DailyChoice,669.62,429.79,23,SUP0305,86,58,5822,1103,4719,9.642857142857142,221.78571428571428,0
PRD02654,WH012,Cleaning Supplies,UrbanFresh,644.13,460.86,21,SUP0129,246,35,2591,748,1843,0.0,0.0,0
PRD07041,WH020,Bakery,GoldenHarvest,227.97,173.98,6,SUP0725,48,71,3687,122,3565,0.0,0.0,0
PRD03692,WH039,Fruits & Vegetables,FreshMart,45.51,33.76,15,SUP0237,246,9,4354,386,3968,0.0,0.0,0
PRD01124,WH036,Household,HappyHome,700.29,448.99,20,SUP0185,129,65,3415,477,2938,0.0,0.0,0
PRD03778,WH041,Bakery,SuperFresh,535.12,352.97,12,SUP0292,80,92,4090,210,3880,9.785714285714286,117.42857142857144,0
PRD00107,WH029,Cleaning Supplies,MegaStore,71.93,48.74,19,SUP0134,142,75,8234,749,7485,1.4285714285714286,27.142857142857142,0
PRD01237,WH049,Fruits & Vegetables,PremiumSelect,422.99,291.39,11,SUP0579,33,39,3838,1137,2701,1.2857142857142858,14.142857142857144,0
PRD00851,WH036,Bakery,SmartChoice,175.3,137.7,19,SUP0867,119,58,4134,682,3452,13.285714285714286,252.42857142857144,0
PRD07870,WH026,Beverages,NaturePlus,564.22,404.2,18,SUP0519,245,80,5128,1494,3634,0.35714285714285715,6.428571428571429,0
PRD05845,WH015,Cleaning Supplies,FamilyChoice,101.17,80.72,10,SUP0809,42,24,3202,16,3186,0.0,0.0,0
PRD04739,WH035,Bakery,GoldenHarvest,236.23,159.87,26,SUP0070,38,90,9346,2218,7128,5.071428571428571,131.85714285714286,0
PRD06940,WH047,Household,PremiumSelect,125.85,107.0,16,SUP0587,184,66,5458,758,4700,0.0,0.0,0
PRD08207,WH008,Beverages,PrimeFoods,435.99,282.26,23,SUP0674,190,52,4027,1171,2856,0.6428571428571429,14.785714285714286,0
PRD09280,WH003,Bakery,SuperFresh,315.63,261.33,30,SUP0823,89,46,7498,2234,5264,6.214285714285714,186.42857142857144,0
PRD09079,WH024,Bakery,UrbanFresh,371.34,317.26,7,SUP0025,207,86,769,24,745,0.0,0.0,0
PRD09495,WH011,Beverages,PrimeFoods,272.34,174.03,9,SUP0278,119,36,2419,949,1470,0.0,0.0,0
PRD05109,WH004,Beverages,HappyHome,447.78,354.7,15,SUP0350,156,69,8012,817,7195,0.0,0.0,0
PRD09480,WH025,Cleaning Supplies,UrbanFresh,58.31,43.67,12,SUP0105,267,49,8375,2471,5904,0.0,0.0,0
PRD05047,WH003,Fruits & Vegetables,ValuePlus,419.86,355.34,21,SUP0194,61,83,1097,256,841,0.0,0.0,0
PRD05409,WH005,Packaged Foods,PrimeFoods,69.93,48.19,6,SUP0410,171,81,6136,2376,3760,0.0,0.0,0
PRD09977,WH017,Frozen Foods,ValuePlus,633.13,422.9,13,SUP0394,268,26,6944,1561,5383,0.6428571428571429,8.357142857142858,0
PRD06446,WH019,Fruits & Vegetables,QuickBite,292.73,200.92,5,SUP0738,116,53,1556,394,1162,0.14285714285714285,0.7142857142857142,0
PRD04023,WH006,Snacks,GoldenHarvest,122.28,105.3,8,SUP0360,215,70,3302,881,2421,0.0,0.0,0
PRD05156,WH035,Packaged Foods,FreshMart,204.11,135.16,18,SUP0625,68,61,9368,3488,5880,6.142857142857143,110.57142857142858,0
PRD02584,WH035,Bakery,HomeEssentials,198.14,127.77,29,SUP0104,212,51,4799,338,4461,1.4285714285714286,41.42857142857143,0
PRD05675,WH018,Packaged Foods,FamilyChoice,244.14,199.05,23,SUP0524,78,94,1501,314,1187,7.071428571428571,162.64285714285714,0
PRD09659,WH037,Frozen Foods,PremiumSelect,235.11,166.78,27,SUP0799,159,55,2188,590,1598,7.071428571428571,190.92857142857142,0
PRD08731,WH031,Dairy,FamilyChoice,372.31,294.09,12,SUP0225,194,72,7910,2592,5318,0.0,0.0,0
